station_key,station_id,station_name,total_start_count,total_end_count,latitude,longitude,full_address
7701e5a5daa27f1d9a415417bf5c7240,300247,"Cranmer Road, Stockwell",3851,3872,51.479583,-0.1111983,"Cranmer Road, Oval, London Borough of Lambeth, Greater London, England, SW9 6EG, United Kingdom"
28798a92ce24f36a93c4df73adf1800c,827,"Cranmer Road, Stockwell",67628,68136,51.479583,-0.1111983,"Cranmer Road, Oval, London Borough of Lambeth, Greater London, England, SW9 6EG, United Kingdom"
486a00a3c3c1ef35094af79abe47432d,341,"Craven Street, Strand",287225,300637,-31.9071666,115.890276,"Craven Street after The Strand, Craven Street, Bedford, City of Bayswater, Western Australia, 6052, Australia"
8025c86eb25e4d17566a9e0ac1f05d82,1160,"Craven Street, Strand",6297,6514,-31.9071666,115.890276,"Craven Street after The Strand, Craven Street, Bedford, City of Bayswater, Western Australia, 6052, Australia"
bfd05419eb4eb971ed434ef519f07817,43,"Crawford Street, Marylebone",112436,109774,51.5191597,-0.1629308,"Crawford Street, Marylebone, City of Westminster, Greater London, England, W1H 1NA, United Kingdom"
3b7865b337d3aafea5a33052bc48964d,1036,"Crawford Street, Marylebone",3660,3602,51.5191597,-0.1629308,"Crawford Street, Marylebone, City of Westminster, Greater London, England, W1H 1NA, United Kingdom"
88ab115a440a8a24a925eb48c8fe5daf,300061,"Crimscott Street, Bermondsey",139,133,51.4955958,-0.0788623,"Crimscott Street, Bermondsey Spa, Bermondsey Village, Old Kent Road, London Borough of Southwark, Greater London, England, SE1 5YQ, United Kingdom"
e0a733679dc76638c289e3913db35247,22183,"Crinan Street, King's Cross",1314,1341,51.534487,-0.1220374,"Crinan Street, Barnsbury, London Borough of Islington, Greater London, England, N1 9AG, United Kingdom"
c6e0452d67cae2fb2a3d4d081ea364a3,431,"Crinan Street, King's Cross",62180,63573,51.534487,-0.1220374,"Crinan Street, Barnsbury, London Borough of Islington, Greater London, England, N1 9AG, United Kingdom"
271d426dcbdd87001800ae6b30a37bf4,200059,"Crisp Road, Hammersmith",3015,3164,51.4880856,-0.2265988,"Crisp Road, Hammersmith, London Borough of Hammersmith and Fulham, Greater London, England, W6 9RS, United Kingdom"
04604545f0bdee5388e09df4b352bfb1,682,"Crisp Road, Hammersmith",114245,117487,51.4880856,-0.2265988,"Crisp Road, Hammersmith, London Borough of Hammersmith and Fulham, Greater London, England, W6 9RS, United Kingdom"
c1fca1a9952a422d5a47d1781262482d,793,"Cromer Street, Bloomsbury",53621,50231,51.5282762,-0.1195393,"Cromer Street, King's Cross, London Borough of Camden, Greater London, England, WC1H 8LG, United Kingdom"
162357b8ff54ad5088b6494a7a701e98,300205,"Cromer Street, Bloomsbury",1880,1847,51.5282762,-0.1195393,"Cromer Street, King's Cross, London Borough of Camden, Greater London, England, WC1H 8LG, United Kingdom"
bdab29e4b910ac7df295ab07d2568178,991,"Crosswall, Tower",6048,6517,51.511579,-0.0769961,"Crosswall, Leadenhall Market, Aldgate, City of London, Greater London, England, EC3N 2LB, United Kingdom"
d68117dfaae41589b04cc77b9301ac16,104,"Crosswall, Tower",245859,261439,51.511579,-0.0769961,"Crosswall, Leadenhall Market, Aldgate, City of London, Greater London, England, EC3N 2LB, United Kingdom"
6e8fd0eb31ab33b96484443a0b3f43a6,300080,"Culvert Road, Battersea",1372,1378,51.4719244,-0.1594335,"Culvert Road, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 5BB, United Kingdom"
06fcfd1036aebe2c229af1916ac0de2b,750,"Culvert Road, Battersea",40153,38130,51.4719244,-0.1594335,"Culvert Road, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 5BB, United Kingdom"
f72aeec4fdd1a19ab7607b4e6035cfc5,298,"Curlew Street, Shad Thames",168470,168752,51.50218,-0.0742235,"Curlew Street, Butler's Wharf, Bermondsey Village, Bermondsey, London Borough of Southwark, Greater London, England, SE1 2ND, United Kingdom"
335b600dba47ae36213bd2e5637f95a8,1213,"Curlew Street, Shad Thames",4185,4162,51.50218,-0.0742235,"Curlew Street, Butler's Wharf, Bermondsey Village, Bermondsey, London Borough of Southwark, Greater London, England, SE1 2ND, United Kingdom"
8dd1e83b1b9059e374b5eb1a2be34360,3437,"Curzon Street, Mayfair",2287,2766,51.507268,-0.1456711,"Curzon Street, Soho, City of Westminster, Greater London, England, W1J 8AG, United Kingdom"
6e8fcd589cbc6143e8ad118be5aecee6,49,"Curzon Street, Mayfair",71802,81972,51.507268,-0.1456711,"Curzon Street, Soho, City of Westminster, Greater London, England, W1J 8AG, United Kingdom"
5413cf83bd567878d530d52de4f11611,3446,"De Vere Gardens, Kensington",3442,2908,51.5016178,-0.1849356,"De Vere Gardens, South Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, W8 5AP, United Kingdom"
51cc46d8f8db1985e4a42e6631aacce1,36,"De Vere Gardens, Kensington",114430,101081,51.5016178,-0.1849356,"De Vere Gardens, South Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, W8 5AP, United Kingdom"
15a2e9c450ae097735062595472745c2,3454,"Denyer Street, Knightsbridge",1570,1708,51.4936699,-0.1649219,"Denyer Street, Chelsea, Royal Borough of Kensington and Chelsea, Greater London, England, SW3 2NU, United Kingdom"
13b198396db1e7a9e0d9f20167158bee,209,"Denyer Street, Knightsbridge",50469,51701,51.4936699,-0.1649219,"Denyer Street, Chelsea, Royal Borough of Kensington and Chelsea, Greater London, England, SW3 2NU, United Kingdom"
5ecdf6d4d5c4ed92f1bec40b3e972307,133,"Derry Street, Kensington",200820,209518,51.50122,-0.1912944,"Derry Street, Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, W8 5HY, United Kingdom"
3728952c6afb7c29ffe6e7e65879612b,3436,"Derry Street, Kensington",6168,6205,51.50122,-0.1912944,"Derry Street, Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, W8 5HY, United Kingdom"
e62865157df523396f29c95ab53db929,496,"Devons Road, Bow",53683,52807,51.5222078,-0.0172729,"Devons Road, Corsican Square, Lime Quarter, Bromley-by-Bow, Poplar, London Borough of Tower Hamlets, Greater London, England, E3 3PJ, United Kingdom"
7ebec90cfe68a55090e53dc67eef869b,200255,"Devons Road, Bow",1750,1797,51.5222078,-0.0172729,"Devons Road, Corsican Square, Lime Quarter, Bromley-by-Bow, Poplar, London Borough of Tower Hamlets, Greater London, England, E3 3PJ, United Kingdom"
e96ab5c3b79c3003fddad3267fb07a6c,3438,"Devonshire Square, Liverpool Street",2991,3142,51.5176777,-0.0825205,"Liverpool Street, Hope Square, Leadenhall Market, Bishopsgate, City of London, Greater London, England, EC2M 7PR, United Kingdom"
66b41183bed44b175e65903b36ee7df9,87,"Devonshire Square, Liverpool Street",97535,99772,51.5176777,-0.0825205,"Liverpool Street, Hope Square, Leadenhall Market, Bishopsgate, City of London, Greater London, England, EC2M 7PR, United Kingdom"
67384505a1339a93169d4581fc889289,397,"Devonshire Terrace, Bayswater",135945,124662,51.5140148,-0.1802964,"Devonshire Terrace, Westbourne Green, Paddington, City of Westminster, Greater London, England, W2 3DP, United Kingdom"
bffa9c907da803a67094a50252038813,1227,"Devonshire Terrace, Bayswater",4093,3647,51.5140148,-0.1802964,"Devonshire Terrace, Westbourne Green, Paddington, City of Westminster, Greater London, England, W2 3DP, United Kingdom"
2b5cee3f96ab87ecb7044dd975eef572,317,"Dickens Square, Borough",40723,41292,51.4973052,-0.0931923,"Dickens' Fields, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, SE1 4JW, United Kingdom"
39d74028c6faa4c3aae7f73f97351be1,1208,"Dickens Square, Borough",1386,1503,51.4973052,-0.0931923,"Dickens' Fields, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, SE1 4JW, United Kingdom"
f0200a4b576227491a1d7098244cc97f,200217,"Disraeli Road, Putney",1897,1942,51.4612533,-0.2143981,"Disraeli Road, Putney, London Borough of Wandsworth, Greater London, England, SW15 2DS, United Kingdom"
a320940553adc7fb16c7020068553dda,708,"Disraeli Road, Putney",56903,60289,51.4612533,-0.2143981,"Disraeli Road, Putney, London Borough of Wandsworth, Greater London, England, SW15 2DS, United Kingdom"
7508cd639bff45e645acb7f460bd6443,237,"Dock Street, Wapping",103927,104662,51.5105933,-0.0684416,"Dock Street, East Smithfield, St. George in the East, Wapping, London Borough of Tower Hamlets, Greater London, England, E1 8JR, United Kingdom"
bcade2a4d2686596fe475770462b006c,3467,"Dock Street, Wapping",4102,4046,51.5105933,-0.0684416,"Dock Street, East Smithfield, St. George in the East, Wapping, London Borough of Tower Hamlets, Greater London, England, E1 8JR, United Kingdom"
8acdb37318bebdba8d2f75fc066836a0,580,"Doddington Grove, Kennington",95907,92918,51.4868485,-0.1030802,"Doddington Grove, Elephant and Castle, London Borough of Southwark, Greater London, England, SE17 3SX, United Kingdom"
3b9d873ba82525f71a367cd80d17d8a8,200084,"Doddington Grove, Kennington",2970,2870,51.4868485,-0.1030802,"Doddington Grove, Elephant and Castle, London Borough of Southwark, Greater London, England, SE17 3SX, United Kingdom"
a5272db096f528eb0ba2fe88b7cc1b23,1004,"Doric Way , Somers Town",3703,3071,51.5289421,-0.1320413,"Doric Way, Somers Town, London Borough of Camden, Greater London, England, NW1 1LH, United Kingdom"
b77d56b40e02f5da72a177e54a030df5,25,"Doric Way , Somers Town",140689,121013,51.5289421,-0.1320413,"Doric Way, Somers Town, London Borough of Camden, Greater London, England, NW1 1LH, United Kingdom"
a420a15b1447933384547644f154ede8,200119,"Dorothy Road, Clapham Junction",2610,2513,51.4655839,-0.1638197,"Dorothy Road, Falcon Estate, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 2JP, United Kingdom"
152c8f584f01954a08f27c13b9cc1d20,683,"Dorothy Road, Clapham Junction",62527,59580,51.4655839,-0.1638197,"Dorothy Road, Falcon Estate, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 2JP, United Kingdom"
08d39c0563788a1b8eeb2a7c89d21c2c,1162,"Dorset Square, Marylebone",4820,4798,51.5228371,-0.1609628,"Dorset Square, Marylebone, City of Westminster, Greater London, England, United Kingdom"
204f042af6b53bd6b0553a4a5cb5344b,201,"Dorset Square, Marylebone",118153,118523,51.5228371,-0.1609628,"Dorset Square, Marylebone, City of Westminster, Greater London, England, United Kingdom"
cc505e39df2f0d6f14e2860d54481bdf,589,"Drayton Gardens, Chelsea",145256,147319,51.4872111,-0.1793832,"Drayton Gardens, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW10 9QX, United Kingdom"
5a2b9775ac7b15778bfb93c1b7a90ae7,200060,"Drayton Gardens, West Chelsea",5058,5047,51.4872111,-0.1793832,"Drayton Gardens, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW10 9QX, United Kingdom"
e25f79d7a53db02ad17920befba87947,589,"Drayton Gardens, West Chelsea",145256,147319,51.4872111,-0.1793832,"Drayton Gardens, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW10 9QX, United Kingdom"
59f41f28642fce06cdf036c7243d3990,200030,"Driffield Road, Old Ford",2775,2548,51.5329457,-0.0366276,"Driffield Road, Old Ford, Mile End, London Borough of Tower Hamlets, Greater London, England, E3 5NE, United Kingdom"
940fbbda78a8595ce97b295ddd7f3642,521,"Driffield Road, Old Ford",98587,96809,51.5329457,-0.0366276,"Driffield Road, Old Ford, Mile End, London Borough of Tower Hamlets, Greater London, England, E3 5NE, United Kingdom"
85ee4fea9b00a00f4b2165a4d999c87f,993,"Drummond Street , Euston",1907,1346,51.5261905,-0.1390732,"West Euston Partnership One Stop Shop, Drummond Street, Fitzrovia, London Borough of Camden, Greater London, England, NW1 3HP, United Kingdom"
9ec11cebf17332611076d606f383cd1a,20,"Drummond Street , Euston",83861,64667,51.5261905,-0.1390732,"West Euston Partnership One Stop Shop, Drummond Street, Fitzrovia, London Borough of Camden, Greater London, England, NW1 3HP, United Kingdom"
1309a0c77155971022810faf64ead6ff,18,"Drury Lane, Covent Garden",200103,209520,51.5135245,-0.1196026,"Drury Lane, St Clement Danes, Covent Garden, City of Westminster, Greater London, England, WC2B 5SS, United Kingdom"
e8651410b1c09fc05a329d199457262a,1007,"Drury Lane, Covent Garden",5790,6032,51.5135245,-0.1196026,"Drury Lane, St Clement Danes, Covent Garden, City of Westminster, Greater London, England, WC2B 5SS, United Kingdom"
bccaa408952402e761716ffb3bd3338c,732,"Duke Street Hill, London Bridge",325711,339345,51.5058284,-0.0869378,"London Bridge Confectioners, 19, Duke Street Hill, Borough Market, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, SE1 2SW, United Kingdom"
f75eb52275c205eabf2089b76716c307,300083,"Duke Street Hill, London Bridge",9265,10134,51.5058284,-0.0869378,"London Bridge Confectioners, 19, Duke Street Hill, Borough Market, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, SE1 2SW, United Kingdom"
cad7d97f7aa1b0129594e6a9e8a6c05f,717,"Dunston Road , Haggerston",191601,180239,51.5363237,-0.0737659,"Dunston Road, De Beauvoir Town, Haggerston, London Borough of Hackney, Greater London, England, E8 4FS, United Kingdom"
3bf3bfa09dc275c135b4aed46dbfc719,300024,"Dunston Road , Haggerston",4798,4462,51.5363237,-0.0737659,"Dunston Road, De Beauvoir Town, Haggerston, London Borough of Hackney, Greater London, England, E8 4FS, United Kingdom"
f3cf016a4a0dae445859412746bae253,200213,"Durant Street, Bethnal Green",2673,2419,51.5293173,-0.0662255,"Durant Street, Bethnal Green, London Borough of Tower Hamlets, Greater London, England, E2 7BP, United Kingdom"
946c191c829ab15dbb1c315ec48b015a,702,"Durant Street, Bethnal Green",91574,81343,51.5293173,-0.0662255,"Durant Street, Bethnal Green, London Borough of Tower Hamlets, Greater London, England, E2 7BP, United Kingdom"
37339461c6a87c2b0d5b9219b4a91ed8,200246,"Eagle Wharf Road, Hoxton",7184,6262,51.5350742,-0.0896679,"Eagle Wharf Road, De Beauvoir Town, Hoxton, London Borough of Hackney, Greater London, England, N1 7EY, United Kingdom"
46abee6f84bf3e45083725e8d401ce4a,574,"Eagle Wharf Road, Hoxton",215793,174957,51.5350742,-0.0896679,"Eagle Wharf Road, De Beauvoir Town, Hoxton, London Borough of Hackney, Greater London, England, N1 7EY, United Kingdom"
8c56b2a443e7bddabcd3ffb7ae7c758b,455,"East Ferry Road, Cubitt Town",32058,32991,51.4964888,-0.0141253,"East Ferry Road, St John's Estate, Cubitt Town, Isle of Dogs, London Borough of Tower Hamlets, Greater London, England, E14 3LH, United Kingdom"
24f4b01b7d844985eed04654eaf14de6,200031,"East Ferry Road, Cubitt Town",706,711,51.4964888,-0.0141253,"East Ferry Road, St John's Estate, Cubitt Town, Isle of Dogs, London Borough of Tower Hamlets, Greater London, England, E14 3LH, United Kingdom"
d68cca178980d98aff618de8e60dba8e,547,"East India DLR, Blackwall",54764,58719,51.5094909,-0.0023205,"East India DLR, Aspen Way, Blackwall, London Borough of Tower Hamlets, Greater London, England, E14 9QN, United Kingdom"
2f4ecd833fb79e4e48ee361c72af92ae,200127,"East India DLR, Blackwall",1315,1452,51.5094909,-0.0023205,"East India DLR, Aspen Way, Blackwall, London Borough of Tower Hamlets, Greater London, England, E14 9QN, United Kingdom"
78fbd115aecdeee3f6d2decb0054185f,1054,"East Road, Hoxton",2605,2225,51.5293657,-0.0872365,"East Road, Hoxton, London Borough of Hackney, Greater London, England, N1 6AW, United Kingdom"
e5d39ded494715a93369bd74eaa938a7,50,"East Road, Hoxton",89627,79813,51.5293657,-0.0872365,"East Road, Hoxton, London Borough of Hackney, Greater London, England, N1 6AW, United Kingdom"
becdd6832e0726e4e979afc4531b1f19,784,"East Village, Queen Elizabeth Olympic Park",94950,95339,51.5463228,-0.0098981,"East Village, Anthems Way, East Village, Stratford, London Borough of Newham, Greater London, England, E20 1DF, United Kingdom"
1e6736fa75ca9a25911f0dc00129458e,300200,"East Village, Queen Elizabeth Olympic Park",2736,2749,51.5463228,-0.0098981,"East Village, Anthems Way, East Village, Stratford, London Borough of Newham, Greater London, England, E20 1DF, United Kingdom"
59c483486f146ae85e4eb94d9c158667,330,"Eastbourne Mews, Paddington",118705,102428,51.5170501,-0.1801069,"Eastbourne Mews, Paddington, City of Westminster, Greater London, England, W2 6LH, United Kingdom"
c88997e96098d4b162ec53cdb3d1306e,1203,"Eastbourne Mews, Paddington",4998,4520,51.5170501,-0.1801069,"Eastbourne Mews, Paddington, City of Westminster, Greater London, England, W2 6LH, United Kingdom"
2d426d6d630b57a2a077c748e48d7f9d,22164,"Eaton Square (South), Belgravia",1517,1602,51.4945798,-0.1539044,"Eaton Square (South), Eaton Square, Belgravia, City of Westminster, Greater London, England, SW1W 9BG, United Kingdom"
a515780bad4898b8b46e64540d7910f1,423,"Eaton Square (South), Belgravia",59502,61433,51.4945798,-0.1539044,"Eaton Square (South), Eaton Square, Belgravia, City of Westminster, Greater London, England, SW1W 9BG, United Kingdom"
d56cb8b83ce70cc40e324717a15f3999,124,"Eaton Square, Belgravia",65801,63329,51.4958624,-0.1517093,"Eaton Square, Belgravia, City of Westminster, Greater London, England, United Kingdom"
9d97d5dfb9c6fa6666e75b0b6115395b,1069,"Eaton Square, Belgravia",1853,1871,51.4958624,-0.1517093,"Eaton Square, Belgravia, City of Westminster, Greater London, England, United Kingdom"
eee4bae59603fa231bf41fd15aa509d7,424,"Ebury Bridge, Pimlico",97542,89996,51.4904005,-0.1489501,"Ebury Bridge, Belgravia, City of Westminster, Greater London, England, SW1W 8SL, United Kingdom"
38aae9ecfa3e5a12f8043a5b850d6fec,22159,"Ebury Bridge, Pimlico",2433,2253,51.4904005,-0.1489501,"Ebury Bridge, Belgravia, City of Westminster, Greater London, England, SW1W 8SL, United Kingdom"
9fe55e570dcb4fcae43ebc203fb56c8c,3465,"Eccleston Place, Victoria",4943,5018,51.494995,-0.1470454,"Eccleston Place, Victoria, City of Westminster, Greater London, England, SW1W 9TQ, United Kingdom"
bd0df57842b037e2306cbf2f04a6d6d8,167,"Eccleston Place, Victoria",181729,183201,51.494995,-0.1470454,"Eccleston Place, Victoria, City of Westminster, Greater London, England, SW1W 9TQ, United Kingdom"
f0f29626735780b9e29f20b42116468d,410,"Edgware Road Station, Marylebone",111762,94408,51.5203371,-0.1700812,"Edgware Road Station (Bakerloo), Edgware Road, Paddington, City of Westminster, Greater London, England, W2 1DY, United Kingdom"
e5a1077ed4872003b9ebb1245a74f2ea,1058,"Edgware Road Station, Marylebone",3232,2683,51.5203371,-0.1700812,"Edgware Road Station (Bakerloo), Edgware Road, Paddington, City of Westminster, Greater London, England, W2 1DY, United Kingdom"
5cdb44b81859fad3e610b73b1857c2f4,410,"Edgware Road Station, Paddington",111762,94408,51.5203371,-0.1700812,"Edgware Road Station (Bakerloo), Edgware Road, Paddington, City of Westminster, Greater London, England, W2 1DY, United Kingdom"
2f563417eb10a52ff2f52ddf13bb0f5a,300003,"Eel Brook Common, Walham Green",2626,2537,51.4762259,-0.1932822,"Eelbrook Common, New King's Road, Parson's Green, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 4SG, United Kingdom"
52c068f391eac366b7be974c2ba8431d,618,"Eel Brook Common, Walham Green",71819,68757,51.4762259,-0.1932822,"Eelbrook Common, New King's Road, Parson's Green, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 4SG, United Kingdom"
fcaba5d927690ba9795cbc957de26a74,1138,"Elizabeth Bridge, Victoria",3582,4175,51.4923715,-0.1472693,"Elizabeth Bridge, Victoria, City of Westminster, Greater London, England, SW1W 9UD, United Kingdom"
73a25668b523de2bda7458968a48d828,288,"Elizabeth Bridge, Victoria",141122,151842,51.4923715,-0.1472693,"Elizabeth Bridge, Victoria, City of Westminster, Greater London, England, SW1W 9UD, United Kingdom"
accf65fe93d79b277b245717cefc89ed,617,"Elysium Place, Fulham",43724,40473,51.4713652,-0.2071909,"Elysium Place, Hurlingham, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 4JY, United Kingdom"
929948706699b26aa1a967a365f2c636,200028,"Elysium Place, Fulham",1663,1571,51.4713652,-0.2071909,"Elysium Place, Hurlingham, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 4JY, United Kingdom"
18d39695c2423776fa5e20af55a6546c,128,"Emperor's Gate, South Kensington",83766,82625,51.4957559,-0.185978,"Emperor's Gate, South Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 4HS, United Kingdom"
8e5f38bb2a5162dab202835e018fabec,1116,"Emperor's Gate, South Kensington",2537,2511,51.4957559,-0.185978,"Emperor's Gate, South Kensington, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 4HS, United Kingdom"
ac809edac91fef9bb99543c059f76ca0,269,"Empire Square, The Borough",108513,112053,51.5005746,-0.0902223,"Empire Square, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, United Kingdom"
66c3ed290bd05920321e4ba9d356c924,1209,"Empire Square, The Borough",3103,3149,51.5005746,-0.0902223,"Empire Square, Bermondsey Village, The Borough, London Borough of Southwark, Greater London, England, United Kingdom"
593638b5747a40fe5ced6fef9e9b19fe,1079,"Endsleigh Gardens, Euston",4500,4237,51.5267528,-0.1305487,"Endsleigh Gardens, St Pancras, London Borough of Camden, Greater London, England, WC1H 0BS, United Kingdom"
766d43ba83f411565f4181d85db080fb,214,"Endsleigh Gardens, Euston",156341,147127,51.5267528,-0.1305487,"Endsleigh Gardens, St Pancras, London Borough of Camden, Greater London, England, WC1H 0BS, United Kingdom"
8d8f9135380c2b0efc7bdb6809b28420,200184,"Erin Close, Walham Green",3753,3772,51.4794347,-0.1956991,"Erin Close, Walham Green, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 1BF, United Kingdom"
3f45ff63aade5a986d456243b749dfc1,691,"Erin Close, Walham Green",126548,129176,51.4794347,-0.1956991,"Erin Close, Walham Green, Fulham, London Borough of Hammersmith and Fulham, Greater London, England, SW6 1BF, United Kingdom"
5b33250c9dbb244ddb1ad078bd6ea7e5,200170,"Esmond Street, Putney",633,625,51.4622223,-0.2109782,"Esmond Street, Putney, London Borough of Wandsworth, Greater London, England, SW15 2LG, United Kingdom"
e881ccb93603bfaf76a23bd01804e1e5,678,"Esmond Street, Putney",20535,22054,51.4622223,-0.2109782,"Esmond Street, Putney, London Borough of Wandsworth, Greater London, England, SW15 2LG, United Kingdom"
ab27fcfe4327428ff29d809f30d35ed1,69,"Euston Road, Euston",92325,87469,52.3983621,0.7723242,"Euston Road, Brettenham, Breckland, Norfolk, England, IP24 2QD, United Kingdom"
60c5885dfdb49355b098119119837818,983,"Euston Road, Euston",2505,2407,52.3983621,0.7723242,"Euston Road, Brettenham, Breckland, Norfolk, England, IP24 2QD, United Kingdom"
6b62ddb43ee6aef429829c0cd1d999c9,300203,"Euston Square Gardens, Euston",1957,1934,51.5270987,-0.1318066,"Euston Square Gardens, Euston Road, St Pancras, London Borough of Camden, Greater London, England, NW1 2AE, United Kingdom"
5e2bdb56268ff70b2e826aff22be0b92,795,"Euston Square Gardens, Euston",58972,57562,51.5270987,-0.1318066,"Euston Square Gardens, Euston Road, St Pancras, London Borough of Camden, Greater London, England, NW1 2AE, United Kingdom"
4c04f096ee046431dfe7fde3e7972c8d,711,"Everington Street, Fulham",68325,64991,51.4836968,-0.2159784,"Everington Street, Bayonne Estate, West Kensington, London Borough of Hammersmith and Fulham, Greater London, England, SW6 7PL, United Kingdom"
e5fbf517ac01269681e9e233d89e499e,300028,"Everington Street, Fulham",2156,2159,51.4836968,-0.2159784,"Everington Street, Bayonne Estate, West Kensington, London Borough of Hammersmith and Fulham, Greater London, England, SW6 7PL, United Kingdom"
7dc9fd334b98d876bbbb248a7887c932,131,"Eversholt Street , Camden Town",62500,57116,51.5283267,-0.1319046,"Eversholt Street, St Pancras, London Borough of Camden, Greater London, England, NW1 1BR, United Kingdom"
15bce2c93f4c768be0577957d30184ec,1005,"Eversholt Street , Camden Town",2302,2191,51.5283267,-0.1319046,"Eversholt Street, St Pancras, London Borough of Camden, Greater London, England, NW1 1BR, United Kingdom"
e29c5ccec894d6483cd32c0ba0e4b28f,300022,"Evesham Street, Avondale",802,837,52.1113375,-1.9207876,"Avondale, Main Street, Offenham, Wychavon, Worcestershire, England, WR11 8RL, United Kingdom"
b4e6174e42df426141405a157886f43f,652,"Evesham Street, Avondale",29065,29968,52.1113375,-1.9207876,"Avondale, Main Street, Offenham, Wychavon, Worcestershire, England, WR11 8RL, United Kingdom"
af48318c7cc3a43be191a2f8e6bb225f,22158,"Exhibition Road Museums 1, South Kensington",3275,3540,51.496448,-0.1738111,"Exhibition Road Museums 1, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
3d17e55b3870716ec13c6c45a836f6ad,432,"Exhibition Road Museums 1, South Kensington",137442,141196,51.496448,-0.1738111,"Exhibition Road Museums 1, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
0752a7bc120ad033ac33e3e944749c6e,482,"Exhibition Road Museums 2, South Kensington",32630,33938,51.4959951,-0.1737008,"Exhibition Road Museums 2, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
2b5db3b9c14a1f7d27104d8e50e354be,200052,"Exhibition Road Museums 2, South Kensington",2577,2760,51.4959951,-0.1737008,"Exhibition Road Museums 2, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
4464b7b8ff9cc8c236ff9bb6ab2c961b,432,"Exhibition Road Museums, South Kensington",137442,141196,51.496448,-0.1738111,"Exhibition Road Museums 1, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
914d345878df41857a1f0ef3aee3f129,22158,"Exhibition Road Museums, South Kensington",3275,3540,51.496448,-0.1738111,"Exhibition Road Museums 1, South Kensington Subway, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
723c00b3466b5ce1d7938626c1278ff0,428,"Exhibition Road, Knightsbridge",246833,269941,51.5008168,-0.1745077,"Exhibition Road, Knightsbridge, City of Westminster, Greater London, England, SW7 2QQ, United Kingdom"
1e163c66fd055e222814a58696550125,22179,"Exhibition Road, Knightsbridge",8574,9748,51.5008168,-0.1745077,"Exhibition Road, Knightsbridge, City of Westminster, Greater London, England, SW7 2QQ, United Kingdom"
3ecf27c171b810a8958550a1f916f878,428,"Exhibition Road, South Kensington",246833,269941,51.4954501,-0.1734886,"Exhibition Road, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
0d098fe175a4daad8e20ab516912b110,432,"Exhibition Road, South Kensington",137442,141196,51.4954501,-0.1734886,"Exhibition Road, Brompton, Royal Borough of Kensington and Chelsea, Greater London, England, SW7 2HW, United Kingdom"
2a896d64b23a86d8331fa5900f90c7ec,638,"Falcon Road, Clapham Junction",153549,156720,51.4669326,-0.1700087,"Falcon Road, Falcon Estate, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 2PF, United Kingdom"
f4028e1a1481761804705adc5e20e76f,300014,"Falcon Road, Clapham Junction",4589,4696,51.4669326,-0.1700087,"Falcon Road, Falcon Estate, Clapham Junction, London Borough of Wandsworth, Greater London, England, SW11 2PF, United Kingdom"
078654145d32da938e7156a0c69f387c,1047,"Falkirk Street, Hoxton",2417,2172,51.5307894,-0.0789405,"Falkirk Street, Shoreditch, London Borough of Hackney, Greater London, England, N1 6SA, United Kingdom"
d3ccbd851d2d399133be4bad47edd173,96,"Falkirk Street, Hoxton",74546,68769,51.5307894,-0.0789405,"Falkirk Street, Shoreditch, London Borough of Hackney, Greater London, England, N1 6SA, United Kingdom"
